condition,policy,priority,seed,trial,target_width_ms,target_isi_ms,host_width_ms,host_onset_s
rt,SCHED_FIFO,50,20260808,333,18.7964,32.4275,18.8190,27.916693
rt,SCHED_FIFO,50,20260808,334,37.2780,43.6506,37.2843,27.968575
rt,SCHED_FIFO,50,20260808,335,14.9679,28.1033,14.9740,28.049933
rt,SCHED_FIFO,50,20260808,336,29.9668,45.5281,29.9897,28.093019
rt,SCHED_FIFO,50,20260808,337,30.2302,57.9090,30.2552,28.169077
rt,SCHED_FIFO,50,20260808,338,22.9954,32.2891,23.0201,28.257402
rt,SCHED_FIFO,50,20260808,339,12.2212,10.6391,12.2413,28.313481
rt,SCHED_FIFO,50,20260808,340,33.5815,84.3776,33.6001,28.336762
rt,SCHED_FIFO,50,20260808,341,38.9736,49.2859,38.9842,28.455431
rt,SCHED_FIFO,50,20260808,342,7.5344,92.7377,7.5385,28.544488
rt,SCHED_FIFO,50,20260808,343,9.3006,87.6171,9.3065,28.645092
rt,SCHED_FIFO,50,20260808,344,36.9429,87.5201,36.9705,28.742470
rt,SCHED_FIFO,50,20260808,345,26.7037,46.2643,26.7104,28.867525
rt,SCHED_FIFO,50,20260808,346,42.4142,18.1659,42.4388,28.941298
rt,SCHED_FIFO,50,20260808,347,48.1265,51.1118,48.1532,29.001912
rt,SCHED_FIFO,50,20260808,348,24.8628,26.1257,24.8859,29.101188
rt,SCHED_FIFO,50,20260808,349,45.5866,33.9068,45.5988,29.152211
rt,SCHED_FIFO,50,20260808,350,29.9916,33.7784,30.0148,29.231883
rt,SCHED_FIFO,50,20260808,351,9.3297,31.3969,9.3497,29.295960
rt,SCHED_FIFO,50,20260808,352,29.5491,62.6804,29.5733,29.337366
rt,SCHED_FIFO,50,20260808,353,35.4103,83.9030,35.4205,29.430026
rt,SCHED_FIFO,50,20260808,354,38.3630,52.6809,38.3710,29.549542
rt,SCHED_FIFO,50,20260808,355,42.8730,29.9514,42.8889,29.640983
rt,SCHED_FIFO,50,20260808,356,15.7316,12.8395,15.7518,29.713933
rt,SCHED_FIFO,50,20260808,357,34.1254,77.3816,34.1312,29.742725
rt,SCHED_FIFO,50,20260808,358,16.5935,86.2972,16.6148,29.854909
rt,SCHED_FIFO,50,20260808,359,43.2258,43.4264,43.2515,29.958605
rt,SCHED_FIFO,50,20260808,360,42.3931,11.7355,42.4206,30.045937
rt,SCHED_FIFO,50,20260808,361,43.2605,60.7898,43.2866,30.100421
rt,SCHED_FIFO,50,20260808,362,35.6615,55.5932,35.6859,30.204805
rt,SCHED_FIFO,50,20260808,363,10.4754,47.0274,10.4961,30.296572
rt,SCHED_FIFO,50,20260808,364,31.8373,19.3838,31.8592,30.354121
rt,SCHED_FIFO,50,20260808,365,32.3640,14.2832,32.3770,30.406022
rt,SCHED_FIFO,50,20260808,366,7.3058,87.0267,7.3099,30.453450
rt,SCHED_FIFO,50,20260808,367,49.2202,93.2072,49.2463,30.547834
rt,SCHED_FIFO,50,20260808,368,30.6199,94.2595,30.6487,30.690299
rt,SCHED_FIFO,50,20260808,369,30.0454,95.8856,30.0826,30.816049
rt,SCHED_FIFO,50,20260808,370,46.2245,72.7439,46.2544,30.942266
rt,SCHED_FIFO,50,20260808,371,27.4014,53.0780,27.4120,31.061609
rt,SCHED_FIFO,50,20260808,372,32.2908,63.4371,32.3051,31.142120
rt,SCHED_FIFO,50,20260808,373,28.2219,21.1327,28.2479,31.238518
rt,SCHED_FIFO,50,20260808,374,16.3245,28.8169,16.3463,31.287908
rt,SCHED_FIFO,50,20260808,375,9.5609,11.6712,9.5656,31.333319
rt,SCHED_FIFO,50,20260808,376,20.1571,74.9818,20.1912,31.354934
rt,SCHED_FIFO,50,20260808,377,22.4585,82.8729,22.4821,31.450230
rt,SCHED_FIFO,50,20260808,378,34.5222,30.5246,34.5536,31.555812
rt,SCHED_FIFO,50,20260808,379,12.8754,53.3266,12.9069,31.621442
rt,SCHED_FIFO,50,20260808,380,18.3917,67.6778,18.4216,31.688436
rt,SCHED_FIFO,50,20260808,381,26.0622,99.7041,26.0881,31.774944
rt,SCHED_FIFO,50,20260808,382,35.2867,50.8942,35.3155,31.901123
rt,SCHED_FIFO,50,20260808,383,28.7896,94.7866,28.8106,31.987544
rt,SCHED_FIFO,50,20260808,384,29.1477,67.3292,29.1561,32.111482
rt,SCHED_FIFO,50,20260808,385,17.1841,60.3393,17.1888,32.208723
rt,SCHED_FIFO,50,20260808,386,7.3006,15.5428,7.3259,32.287022
rt,SCHED_FIFO,50,20260808,387,27.9844,47.8516,27.9911,32.310412
rt,SCHED_FIFO,50,20260808,388,15.8129,55.8647,15.8256,32.386502
rt,SCHED_FIFO,50,20260808,389,33.8723,35.8084,33.9050,32.458415
rt,SCHED_FIFO,50,20260808,390,30.3381,61.8538,30.3681,32.528401
rt,SCHED_FIFO,50,20260808,391,45.8270,96.8560,45.8614,32.620865
rt,SCHED_FIFO,50,20260808,392,48.2901,96.4972,48.3266,32.763837
rt,SCHED_FIFO,50,20260808,393,30.8212,64.3052,30.8313,32.909275
rt,SCHED_FIFO,50,20260808,394,24.2312,28.5658,24.2547,33.005188
rt,SCHED_FIFO,50,20260808,395,29.7789,11.1050,29.8030,33.058507
rt,SCHED_FIFO,50,20260808,396,32.8143,99.2303,32.8391,33.099423
rt,SCHED_FIFO,50,20260808,397,40.7108,84.5113,40.7473,33.231508
rt,SCHED_FIFO,50,20260808,398,46.2250,98.0252,46.2642,33.357369
rt,SCHED_FIFO,50,20260808,399,30.2574,16.4878,30.2919,33.501756
rt,SCHED_FIFO,50,20260808,400,41.8602,72.3376,41.8925,33.549169
rt,SCHED_FIFO,50,20260808,401,45.4127,29.3998,45.4287,33.664184
rt,SCHED_FIFO,50,20260808,402,22.0679,67.3155,22.0780,33.739695
rt,SCHED_FIFO,50,20260808,403,20.3988,76.4919,20.4070,33.829870
rt,SCHED_FIFO,50,20260808,404,22.7329,44.9310,22.7487,33.927355
rt,SCHED_FIFO,50,20260808,405,31.9253,60.6826,31.9417,33.995175
rt,SCHED_FIFO,50,20260808,406,41.4162,88.1409,41.4391,34.088197
rt,SCHED_FIFO,50,20260808,407,7.2955,82.5261,7.3169,34.217787
rt,SCHED_FIFO,50,20260808,408,41.7713,81.5225,41.7866,34.308175
rt,SCHED_FIFO,50,20260808,409,23.7068,16.8954,23.7290,34.432043
rt,SCHED_FIFO,50,20260808,410,33.0609,63.7817,33.0848,34.472821
rt,SCHED_FIFO,50,20260808,411,38.7345,17.8305,38.7633,34.569980
rt,SCHED_FIFO,50,20260808,412,20.4371,13.1619,20.4595,34.626808
rt,SCHED_FIFO,50,20260808,413,18.9345,50.6784,18.9554,34.660435
rt,SCHED_FIFO,50,20260808,414,42.4280,34.8032,42.4521,34.730449
rt,SCHED_FIFO,50,20260808,415,37.5386,47.6992,37.5667,34.807972
rt,SCHED_FIFO,50,20260808,416,35.8606,53.3664,35.8896,34.893608
rt,SCHED_FIFO,50,20260808,417,23.6121,23.0727,23.6397,34.983580
rt,SCHED_FIFO,50,20260808,418,19.7704,60.5278,19.7936,35.030301
rt,SCHED_FIFO,50,20260808,419,7.2254,91.0809,7.2388,35.111175
rt,SCHED_FIFO,50,20260808,420,49.8127,98.9630,49.8240,35.209505
rt,SCHED_FIFO,50,20260808,421,14.1929,39.2508,14.2153,35.358435
rt,SCHED_FIFO,50,20260808,422,17.4412,56.6663,17.4491,35.412723
rt,SCHED_FIFO,50,20260808,423,17.5148,93.6226,17.5266,35.487244
rt,SCHED_FIFO,50,20260808,424,6.3552,71.0576,6.3628,35.598861
rt,SCHED_FIFO,50,20260808,425,18.1295,50.3758,18.1526,35.676306
rt,SCHED_FIFO,50,20260808,426,35.1846,86.6725,35.1942,35.745525
rt,SCHED_FIFO,50,20260808,427,23.0286,82.9060,23.0357,35.867798
rt,SCHED_FIFO,50,20260808,428,8.2684,79.9928,8.2720,35.973912
rt,SCHED_FIFO,50,20260808,429,9.8011,56.0164,9.8220,36.062262
rt,SCHED_FIFO,50,20260808,430,30.4719,74.8111,30.4968,36.128159
rt,SCHED_FIFO,50,20260808,431,46.3109,10.9241,46.3405,36.233741
rt,SCHED_FIFO,50,20260808,432,9.2304,87.3476,9.2537,36.291183
rt,SCHED_FIFO,50,20260808,433,10.8659,82.5527,10.8876,36.388504
rt,SCHED_FIFO,50,20260808,434,45.2277,79.9123,45.2578,36.482519
rt,SCHED_FIFO,50,20260808,435,26.3842,50.4423,26.4096,36.607891
rt,SCHED_FIFO,50,20260808,436,10.9933,82.7957,10.9971,36.685393
rt,SCHED_FIFO,50,20260808,437,15.5491,35.5675,15.5697,36.779474
rt,SCHED_FIFO,50,20260808,438,17.4549,57.6212,17.4593,36.831102
rt,SCHED_FIFO,50,20260808,439,49.7954,97.1842,49.8313,36.906650
rt,SCHED_FIFO,50,20260808,440,23.2456,17.3605,23.2691,37.053675
rt,SCHED_FIFO,50,20260808,441,25.7306,28.5210,25.7616,37.095015
rt,SCHED_FIFO,50,20260808,442,26.2060,62.8485,26.2401,37.149861
rt,SCHED_FIFO,50,20260808,443,48.8287,31.0371,48.8614,37.239195
rt,SCHED_FIFO,50,20260808,444,37.8602,27.5457,37.8911,37.319137
rt,SCHED_FIFO,50,20260808,445,7.7379,49.2257,7.7609,37.385106
rt,SCHED_FIFO,50,20260808,446,38.6825,61.5232,38.7172,37.442099
rt,SCHED_FIFO,50,20260808,447,16.4227,51.8841,16.4474,37.542910
rt,SCHED_FIFO,50,20260808,448,36.5357,74.1104,36.5650,37.611421
rt,SCHED_FIFO,50,20260808,449,25.5551,51.5201,25.5640,37.722110
rt,SCHED_FIFO,50,20260808,450,22.5924,28.6610,22.6181,37.799744
rt,SCHED_FIFO,50,20260808,451,26.5318,14.5415,26.5574,37.851415
rt,SCHED_FIFO,50,20260808,452,45.2465,10.1467,45.2750,37.893060
rt,SCHED_FIFO,50,20260808,453,42.5703,85.8220,42.6004,37.948487
rt,SCHED_FIFO,50,20260808,454,30.7097,14.0955,30.7381,38.077164
rt,SCHED_FIFO,50,20260808,455,24.2561,81.7901,24.2812,38.122006
rt,SCHED_FIFO,50,20260808,456,41.1050,46.6024,41.1353,38.228375
rt,SCHED_FIFO,50,20260808,457,18.5874,82.3823,18.6112,38.316604
rt,SCHED_FIFO,50,20260808,458,19.6758,41.2810,19.6997,38.418301
rt,SCHED_FIFO,50,20260808,459,21.2612,59.8511,21.2881,38.480057
rt,SCHED_FIFO,50,20260808,460,5.0131,62.7754,5.0194,38.561408
rt,SCHED_FIFO,50,20260808,461,30.8023,56.4667,30.8161,38.629509
rt,SCHED_FIFO,50,20260808,462,19.3012,25.5320,19.3252,38.717393
rt,SCHED_FIFO,50,20260808,463,6.5553,40.7369,6.5598,38.762770
rt,SCHED_FIFO,50,20260808,464,21.9757,72.6152,21.9897,38.810391
rt,SCHED_FIFO,50,20260808,465,43.3366,15.8719,43.3501,38.905461
rt,SCHED_FIFO,50,20260808,466,20.0267,91.6791,20.0543,38.964868
rt,SCHED_FIFO,50,20260808,467,10.8463,25.0322,10.8738,39.076988
rt,SCHED_FIFO,50,20260808,468,26.1415,16.0025,26.1544,39.112950
rt,SCHED_FIFO,50,20260808,469,46.2122,63.5987,46.2422,39.155158
rt,SCHED_FIFO,50,20260808,470,23.6039,81.7853,23.6305,39.265491
rt,SCHED_FIFO,50,20260808,471,48.8315,58.7886,48.8490,39.371188
rt,SCHED_FIFO,50,20260808,472,44.1823,65.1004,44.2072,39.479154
rt,SCHED_FIFO,50,20260808,473,41.1483,27.4122,41.1572,39.588471
rt,SCHED_FIFO,50,20260808,474,14.4369,53.7041,14.4404,39.657673
rt,SCHED_FIFO,50,20260808,475,41.5415,86.2371,41.5806,39.726182
rt,SCHED_FIFO,50,20260808,476,12.2644,62.5031,12.2739,39.854014
rt,SCHED_FIFO,50,20260808,477,49.1471,99.9904,49.1830,39.929373
rt,SCHED_FIFO,50,20260808,478,44.2502,42.3046,44.2783,40.078671
rt,SCHED_FIFO,50,20260808,479,23.5537,79.3387,23.5722,40.166048
rt,SCHED_FIFO,50,20260808,480,34.7851,48.7498,34.8178,40.269755
rt,SCHED_FIFO,50,20260808,481,14.3084,82.8069,14.3331,40.353662
rt,SCHED_FIFO,50,20260808,482,9.7324,67.9419,9.7613,40.451069
rt,SCHED_FIFO,50,20260808,483,42.2966,71.1125,42.3200,40.528934
rt,SCHED_FIFO,50,20260808,484,37.2279,57.1790,37.2458,40.642381
rt,SCHED_FIFO,50,20260808,485,16.5303,67.9216,16.5593,40.736814
rt,SCHED_FIFO,50,20260808,486,22.9886,98.0013,22.9946,40.821464
rt,SCHED_FIFO,50,20260808,487,31.9748,65.6738,31.9833,40.942530
rt,SCHED_FIFO,50,20260808,488,28.6420,95.5870,28.6677,41.040601
rt,SCHED_FIFO,50,20260808,489,41.1847,68.4888,41.2128,41.165356
rt,SCHED_FIFO,50,20260808,490,16.3177,45.6033,16.3401,41.275654
rt,SCHED_FIFO,50,20260808,491,43.2540,23.1273,43.2829,41.338056
rt,SCHED_FIFO,50,20260808,492,48.6483,26.6028,48.6660,41.404477
rt,SCHED_FIFO,50,20260808,493,41.3594,60.9567,41.3859,41.480204
rt,SCHED_FIFO,50,20260808,494,21.8570,51.8792,21.8825,41.582678
rt,SCHED_FIFO,50,20260808,495,29.1011,84.2991,29.1172,41.656644
rt,SCHED_FIFO,50,20260808,496,16.5007,26.5771,16.5253,41.770844
rt,SCHED_FIFO,50,20260808,497,25.0547,58.3117,25.0759,41.814431
rt,SCHED_FIFO,50,20260808,498,34.4495,82.2647,34.4667,41.898578
rt,SCHED_FIFO,50,20260808,499,36.0831,42.0103,36.1066,42.016120
rt,SCHED_FIFO,50,20260808,500,45.2441,72.8468,45.2735,42.094325
rt,SCHED_FIFO,50,20260808,501,33.2536,20.7465,33.2862,42.212688
rt,SCHED_FIFO,50,20260808,502,21.4516,38.1695,21.4740,42.267058
rt,SCHED_FIFO,50,20260808,503,5.3235,81.4327,5.3425,42.326710
rt,SCHED_FIFO,50,20260808,504,20.8938,39.8983,20.9013,42.414121
rt,SCHED_FIFO,50,20260808,505,48.6014,54.4033,48.6148,42.475078
rt,SCHED_FIFO,50,20260808,506,33.5795,36.2972,33.6062,42.578788
rt,SCHED_FIFO,50,20260808,507,11.8656,13.1144,11.8855,42.649466
rt,SCHED_FIFO,50,20260808,508,31.5510,64.8041,31.5796,42.674473
rt,SCHED_FIFO,50,20260808,509,6.4583,69.1052,6.4792,42.771141
rt,SCHED_FIFO,50,20260808,510,37.1657,66.0053,37.1949,42.846747
rt,SCHED_FIFO,50,20260808,511,31.9597,96.0466,31.9840,42.950030
rt,SCHED_FIFO,50,20260808,512,10.4774,65.8328,10.5003,43.078101
rt,SCHED_FIFO,50,20260808,513,47.3981,61.6567,47.4314,43.154691
rt,SCHED_FIFO,50,20260808,514,34.1471,24.5459,34.1593,43.264212
rt,SCHED_FIFO,50,20260808,515,41.4649,63.2755,41.4939,43.323436
rt,SCHED_FIFO,50,20260808,516,25.8751,42.5145,25.9034,43.429052
rt,SCHED_FIFO,50,20260808,517,29.7934,77.0315,29.8203,43.498026
rt,SCHED_FIFO,50,20260808,518,26.3262,76.5736,26.3535,43.604912
rt,SCHED_FIFO,50,20260808,519,10.3606,21.2811,10.3819,43.708360
rt,SCHED_FIFO,50,20260808,520,20.0348,28.3629,20.0590,43.740792
rt,SCHED_FIFO,50,20260808,521,45.1228,68.6382,45.1351,43.789901
rt,SCHED_FIFO,50,20260808,522,30.0131,75.0259,30.0398,43.904105
rt,SCHED_FIFO,50,20260808,523,32.4079,36.5699,32.4263,44.009215
rt,SCHED_FIFO,50,20260808,524,30.5579,50.4241,30.5686,44.078710
rt,SCHED_FIFO,50,20260808,525,42.8187,29.1478,42.8439,44.160355
rt,SCHED_FIFO,50,20260808,526,26.7437,54.0054,26.7691,44.232358
rt,SCHED_FIFO,50,20260808,527,7.8651,42.9278,7.8874,44.313196
rt,SCHED_FIFO,50,20260808,528,20.8993,38.5999,20.9241,44.364132
rt,SCHED_FIFO,50,20260808,529,46.3567,82.6245,46.3785,44.424109
rt,SCHED_FIFO,50,20260808,530,18.2761,38.2104,18.3042,44.553610
rt,SCHED_FIFO,50,20260808,531,18.8170,27.4657,18.8394,44.610140
rt,SCHED_FIFO,50,20260808,532,42.5327,81.3756,42.5627,44.657034
rt,SCHED_FIFO,50,20260808,533,47.7450,21.7160,47.7650,44.781684
rt,SCHED_FIFO,50,20260808,534,30.1951,84.6817,30.2234,44.851509
rt,SCHED_FIFO,50,20260808,535,44.7071,22.1694,44.7357,44.966805
rt,SCHED_FIFO,50,20260808,536,38.2475,75.9576,38.2745,45.033720
rt,SCHED_FIFO,50,20260808,537,9.7626,54.9052,9.7857,45.148079
rt,SCHED_FIFO,50,20260808,538,20.9394,30.8365,20.9619,45.212925
rt,SCHED_FIFO,50,20260808,539,8.1836,38.4246,8.1978,45.264946
rt,SCHED_FIFO,50,20260808,540,15.4786,86.9342,15.4879,45.312200
rt,SCHED_FIFO,50,20260808,541,27.4852,75.3183,27.4957,45.414765
rt,SCHED_FIFO,50,20260808,542,38.0907,88.6050,38.1167,45.518342
rt,SCHED_FIFO,50,20260808,543,6.7163,12.9559,6.7427,45.645559
rt,SCHED_FIFO,50,20260808,544,23.4230,59.3599,23.4467,45.665344
rt,SCHED_FIFO,50,20260808,545,18.1261,94.9054,18.1475,45.748861
rt,SCHED_FIFO,50,20260808,546,25.4734,99.6794,25.5042,45.862080
rt,SCHED_FIFO,50,20260808,547,42.1319,34.8829,42.1506,45.987677
rt,SCHED_FIFO,50,20260808,548,44.4255,11.5546,44.4571,46.064907
rt,SCHED_FIFO,50,20260808,549,26.0884,84.6080,26.1249,46.121444
rt,SCHED_FIFO,50,20260808,550,19.4482,45.2753,19.4793,46.232656
rt,SCHED_FIFO,50,20260808,551,29.2624,85.5037,29.2729,46.298232
rt,SCHED_FIFO,50,20260808,552,43.2403,67.5264,43.2496,46.413610
rt,SCHED_FIFO,50,20260808,553,48.3660,60.5896,48.4073,46.524959
rt,SCHED_FIFO,50,20260808,554,24.9412,75.8045,24.9634,46.634473
rt,SCHED_FIFO,50,20260808,555,15.9423,81.7192,15.9641,46.735495
rt,SCHED_FIFO,50,20260808,556,41.3341,95.3826,41.3592,46.833515
rt,SCHED_FIFO,50,20260808,557,35.7476,55.7028,35.7602,46.970950
rt,SCHED_FIFO,50,20260808,558,24.6748,57.1236,24.7002,47.062794
rt,SCHED_FIFO,50,20260808,559,26.8252,63.6932,26.8493,47.144635
rt,SCHED_FIFO,50,20260808,560,17.2479,28.3212,17.2531,47.235572
rt,SCHED_FIFO,50,20260808,561,22.6199,99.2991,22.6409,47.281887
rt,SCHED_FIFO,50,20260808,562,42.6335,80.3510,42.6668,47.404622
rt,SCHED_FIFO,50,20260808,563,23.6948,30.8323,23.7180,47.528389
rt,SCHED_FIFO,50,20260808,564,27.3136,22.1732,27.3208,47.583175
rt,SCHED_FIFO,50,20260808,565,10.4616,26.8981,10.4666,47.632678
rt,SCHED_FIFO,50,20260808,566,7.2475,52.1351,7.2678,47.670189
rt,SCHED_FIFO,50,20260808,567,29.6992,42.3160,29.7204,47.729598
rt,SCHED_FIFO,50,20260808,568,37.5150,47.8151,37.5421,47.802373
rt,SCHED_FIFO,50,20260808,569,6.9631,82.6362,6.9850,47.887984
rt,SCHED_FIFO,50,20260808,570,20.1549,36.7715,20.1609,47.978030
rt,SCHED_FIFO,50,20260808,571,6.0991,75.1127,6.1029,48.035236
rt,SCHED_FIFO,50,20260808,572,11.4902,72.5652,11.5122,48.116457
rt,SCHED_FIFO,50,20260808,573,37.0539,88.8719,37.0623,48.201041
rt,SCHED_FIFO,50,20260808,574,20.4869,66.8317,20.5086,48.327176
rt,SCHED_FIFO,50,20260808,575,24.6462,23.5791,24.6673,48.414750
rt,SCHED_FIFO,50,20260808,576,5.7091,99.7048,5.7173,48.463479
rt,SCHED_FIFO,50,20260808,577,49.3335,33.9707,49.3635,48.569283
rt,SCHED_FIFO,50,20260808,578,36.8577,56.0714,36.8813,48.652722
rt,SCHED_FIFO,50,20260808,579,12.4245,62.3648,12.4442,48.745683
rt,SCHED_FIFO,50,20260808,580,45.4568,72.2209,45.4826,48.821308
rt,SCHED_FIFO,50,20260808,581,21.3436,13.3252,21.3483,48.939054
rt,SCHED_FIFO,50,20260808,582,11.7611,74.6752,11.7819,48.974438
rt,SCHED_FIFO,50,20260808,583,30.7869,45.3127,30.8142,49.061294
rt,SCHED_FIFO,50,20260808,584,34.5391,63.4903,34.5655,49.138194
rt,SCHED_FIFO,50,20260808,585,14.7020,27.2427,14.7320,49.236853
rt,SCHED_FIFO,50,20260808,586,42.0062,68.7032,42.0316,49.279647
rt,SCHED_FIFO,50,20260808,587,31.3567,96.6755,31.3832,49.390750
rt,SCHED_FIFO,50,20260808,588,5.4401,31.3756,5.4602,49.519217
rt,SCHED_FIFO,50,20260808,589,9.9324,78.7737,9.9494,49.556734
rt,SCHED_FIFO,50,20260808,590,35.8589,27.6320,35.8876,49.645760
rt,SCHED_FIFO,50,20260808,591,7.5631,53.9462,7.5834,49.709721
rt,SCHED_FIFO,50,20260808,592,9.7644,57.7222,9.7693,49.771365
rt,SCHED_FIFO,50,20260808,593,6.7565,72.7738,6.7763,49.839191
rt,SCHED_FIFO,50,20260808,594,40.6185,25.8468,40.6401,49.919038
rt,SCHED_FIFO,50,20260808,595,34.0089,63.6849,34.0311,49.985752
rt,SCHED_FIFO,50,20260808,596,18.7626,85.4679,18.7677,50.083864
rt,SCHED_FIFO,50,20260808,597,23.1549,82.5776,23.1795,50.188719
rt,SCHED_FIFO,50,20260808,598,25.3704,55.2318,25.3816,50.294993
rt,SCHED_FIFO,50,20260808,599,41.2768,47.7917,41.3071,50.375620
rt,SCHED_FIFO,50,20260808,600,45.5759,41.6883,45.6004,50.465019
rt,SCHED_FIFO,50,20260808,601,29.3510,92.5008,29.3730,50.552689
rt,SCHED_FIFO,50,20260808,602,9.7253,38.8760,9.7325,50.675135
rt,SCHED_FIFO,50,20260808,603,44.9208,52.6455,44.9447,50.723915
rt,SCHED_FIFO,50,20260808,604,11.6898,99.2302,11.7105,50.821937
rt,SCHED_FIFO,50,20260808,605,18.2535,80.7734,18.2647,50.932889
rt,SCHED_FIFO,50,20260808,606,28.7828,18.4452,28.7953,51.032226
rt,SCHED_FIFO,50,20260808,607,38.4063,92.2437,38.4349,51.080095
rt,SCHED_FIFO,50,20260808,608,42.1875,64.6970,42.1999,51.210791
rt,SCHED_FIFO,50,20260808,609,38.5829,22.4828,38.6072,51.318077
rt,SCHED_FIFO,50,20260808,610,32.4055,38.5112,32.4284,51.379740
rt,SCHED_FIFO,50,20260808,611,29.9513,20.1642,29.9762,51.451222
rt,SCHED_FIFO,50,20260808,612,13.4169,51.7121,13.4281,51.501371
rt,SCHED_FIFO,50,20260808,613,43.8622,58.9573,43.8905,51.566869
rt,SCHED_FIFO,50,20260808,614,39.7573,84.5171,39.7727,51.669825
rt,SCHED_FIFO,50,20260808,615,8.8510,44.0461,8.8713,51.794704
rt,SCHED_FIFO,50,20260808,616,10.7630,20.0879,10.7953,51.847631
rt,SCHED_FIFO,50,20260808,617,15.1603,57.0640,15.1826,51.878521
rt,SCHED_FIFO,50,20260808,618,10.5654,43.9580,10.5882,51.950773
rt,SCHED_FIFO,50,20260808,619,32.7543,80.9763,32.7765,52.005428
rt,SCHED_FIFO,50,20260808,620,18.2035,56.4974,18.2272,52.119271
rt,SCHED_FIFO,50,20260808,621,28.9924,11.3167,29.0161,52.194596
rt,SCHED_FIFO,50,20260808,622,9.6094,70.7866,9.6296,52.235667
rt,SCHED_FIFO,50,20260808,623,9.3867,48.1534,9.3987,52.316357
rt,SCHED_FIFO,50,20260808,624,27.4272,35.4204,27.4513,52.373917
rt,SCHED_FIFO,50,20260808,625,8.8746,17.6748,8.8788,52.437436
rt,SCHED_FIFO,50,20260808,626,48.0946,22.0302,48.1221,52.464350
rt,SCHED_FIFO,50,20260808,627,18.4721,13.6826,18.4769,52.534525
rt,SCHED_FIFO,50,20260808,628,42.7172,15.2091,42.7263,52.567032
rt,SCHED_FIFO,50,20260808,629,31.2984,71.7227,31.3219,52.624974
rt,SCHED_FIFO,50,20260808,630,45.5719,25.6437,45.5995,52.728347
rt,SCHED_FIFO,50,20260808,631,19.3252,59.3676,19.3578,52.800012
rt,SCHED_FIFO,50,20260808,632,26.8116,76.7450,26.8248,52.879424
rt,SCHED_FIFO,50,20260808,633,33.3002,96.8457,33.3246,52.983317
rt,SCHED_FIFO,50,20260808,634,9.2311,93.2704,9.2347,53.113722
rt,SCHED_FIFO,50,20260808,635,19.3608,93.0950,19.3744,53.217034
rt,SCHED_FIFO,50,20260808,636,25.9443,51.5917,25.9569,53.329517
rt,SCHED_FIFO,50,20260808,637,26.3320,37.8630,26.3531,53.407557
rt,SCHED_FIFO,50,20260808,638,33.6287,19.5766,33.6395,53.471970
rt,SCHED_FIFO,50,20260808,639,27.4818,90.2731,27.5032,53.525662
rt,SCHED_FIFO,50,20260808,640,33.2405,32.2778,33.2717,53.644249
rt,SCHED_FIFO,50,20260808,641,21.0263,52.4083,21.0546,53.710600
rt,SCHED_FIFO,50,20260808,642,6.7665,72.3511,6.7697,53.784715
rt,SCHED_FIFO,50,20260808,643,14.6553,83.6180,14.6634,53.864548
rt,SCHED_FIFO,50,20260808,644,19.6806,89.3544,19.6866,53.963293
rt,SCHED_FIFO,50,20260808,645,7.0610,35.3411,7.0833,54.073079
rt,SCHED_FIFO,50,20260808,646,39.1741,61.6316,39.1991,54.116212
rt,SCHED_FIFO,50,20260808,647,31.7776,55.0291,31.7857,54.217502
rt,SCHED_FIFO,50,20260808,648,38.9691,44.6999,38.9788,54.304371
rt,SCHED_FIFO,50,20260808,649,19.5034,80.4633,19.5109,54.388622
rt,SCHED_FIFO,50,20260808,650,44.8755,49.5335,44.9040,54.489224
rt,SCHED_FIFO,50,20260808,651,14.4480,31.0185,14.4708,54.584225
rt,SCHED_FIFO,50,20260808,652,20.5203,80.6874,20.5430,54.629761
rt,SCHED_FIFO,50,20260808,653,18.9243,22.8938,18.9471,54.731379
rt,SCHED_FIFO,50,20260808,654,19.4344,94.2316,19.4470,54.773373
rt,SCHED_FIFO,50,20260808,655,7.5412,10.8171,7.5456,54.887058
rt,SCHED_FIFO,50,20260808,656,5.6858,83.8757,5.7051,54.905660
rt,SCHED_FIFO,50,20260808,657,47.5051,23.0813,48.0654,54.995429
rt,SCHED_FIFO,50,20260808,658,8.9815,22.2943,9.0017,55.066588
rt,SCHED_FIFO,50,20260808,659,45.0848,14.7387,45.1065,55.098636
rt,SCHED_FIFO,50,20260808,660,28.7796,73.8047,28.7885,55.158792
rt,SCHED_FIFO,50,20260808,661,7.7202,34.0826,7.7399,55.261660
rt,SCHED_FIFO,50,20260808,662,25.9137,47.6711,25.9401,55.303490
rt,SCHED_FIFO,50,20260808,663,7.9761,30.8354,7.9952,55.377494
rt,SCHED_FIFO,50,20260808,664,27.8250,22.3615,27.8486,55.416543
rt,SCHED_FIFO,50,20260808,665,44.2621,81.8110,44.2851,55.467447
rt,SCHED_FIFO,50,20260808,666,11.8730,86.5967,11.8766,55.593804
rt,SCHED_FIFO,50,20260808,667,14.5082,33.9967,14.5285,55.692747
rt,SCHED_FIFO,50,20260808,668,25.0227,62.5268,25.0335,55.741322
rt,SCHED_FIFO,50,20260808,669,49.2073,23.4669,49.2321,55.829408
rt,SCHED_FIFO,50,20260808,670,27.8670,65.7033,27.8892,55.902700
rt,SCHED_FIFO,50,20260808,671,47.6228,16.9827,47.8927,55.996664
rt,SCHED_FIFO,50,20260808,672,10.0074,83.0998,10.0266,56.061602
